X,Class1,Class2
1.25576,,4.2375
0.471895,,3.90705
0.689446,,1.53632
2.38524,,3.45643
-0.975952,,0.00512624
1.5829,,-1.7674
-0.998744,,0.728088
0.680215,,7.57511
3.13263,,0.829057
0.900721,,4.46474
0.468003,,1.37579
2.25381,,6.68116
0.598451,,1.94448
2.52168,,0.992999
1.16129,,0.062664
-0.83775,,11.5169
2.31462,,8.3953
0.226653,,5.92079
0.338484,,13.8647
2.19676,,6.85391
1.06957,,4.86088
1.40801,,8.58668
0.377767,,5.9425
0.732293,,1.77303
0.395962,,1.59903
1.67509,,3.64434
2.39343,,5.71346
0.487851,,2.51577
1.42655,,3.78542
1.70725,,1.47406
1.38795,,9.12855
-0.92753,,5.25322
1.4601,,8.58359
-0.0683733,,4.61104
1.12771,,3.17402
-0.74709,,8.62183
0.627545,,9.19378
1.23315,,5.12506
0.154635,,-0.00838709
-1.08749,,0.860657
-0.676898,,2.32008
0.526211,,1.43965
0.216452,,3.18542
-1.10332,,6.44329
0.990604,,3.67823
0.187277,,2.07244
0.637519,,3.09655
4.4474,,1.89995
0.426411,,-0.464027
2.29587,,4.90099
1.87134,,6.94475
0.949085,,5.72768
2.43373,,9.64882
1.76091,,1.9819
1.0938,,3.20314
0.717814,,5.77657
1.31879,,0.668296
1.43774,,6.70649
-0.0659796,,8.19523
0.755273,,7.54162
0.773551,,1.18284
1.35844,,1.12243
1.16527,,7.42066
2.84311,,8.26536
1.78977,,4.33895
1.27826,,8.37289
1.01045,,7.50995
0.115488,,8.84052
1.03035,,0.889497
2.18765,,5.69105
1.891,,2.16314
2.42225,,5.87388
-0.0687737,,11.0316
2.15855,,1.34276
0.95764,,5.83995
0.233961,,8.25941
0.692889,,5.84125
1.02995,,4.32206
1.48131,,9.03167
1.40309,,5.60721
1.25029,,5.89269
1.33449,,8.3452
-0.598206,,1.11119
0.744919,,3.20235
0.804337,,6.30418
1.61583,,-0.980596
0.593567,,6.10756
-0.620131,,9.58232
0.336887,,4.87448
1.73128,,2.6112
1.21197,,2.85427
1.00797,,7.84628
2.2972,,1.47773
2.52107,,0.258353
1.89641,,2.16612
2.4868,,2.27561
2.58435,,-1.28283
0.0690531,,0.261962
2.5124,,2.32982
0.284544,,1.00108
2.94435,,4.08072
0.13841,,5.8204
-0.438386,,-1.10556
-0.0173732,,6.58941
2.04832,,9.8159
0.805122,,5.34851
0.853773,,4.04238
-0.147639,,4.82612
1.10094,,5.74268
0.737652,,1.7496
3.16809,,0.22098
2.41607,,4.67783
-0.687913,,2.27945
-0.297171,,2.3357
1.27946,,3.90158
1.55618,,1.93577
0.290449,,3.98493
1.39046,,2.56185
1.00347,,0.272934
-0.242385,,5.60381
0.881231,,3.9209
1.57528,,-0.956293
0.399043,,0.152589
1.76643,,-0.785351
1.87398,,4.50096
1.04081,,7.33664
1.12478,,4.28189
0.604027,,5.95201
1.44958,,2.58291
0.207956,,3.04971
1.96819,,4.59759
2.81512,,1.06958
-0.178407,,5.19201
2.42134,,1.97199
1.82884,,2.20658
1.16213,,-1.79831
1.63928,,7.8075
2.04843,,6.64902
1.51697,,6.03243
1.24548,,3.35855
-0.945754,,5.74822
0.643162,,2.64678
1.89833,,0.26851
2.54727,,2.50565
0.0157509,,5.53558
1.39385,,3.373
1.04883,,0.272866
0.90091,,4.65381
1.35823,,3.60997
0.492597,,8.39498
1.91606,,1.50708
1.57952,,0.211534
2.70361,,6.39917
0.0682889,,0.660111
-1.02678,,-0.477765
0.841727,,2.3719
1.12926,,-0.748653
1.04569,,4.80678
0.448549,,2.99002
0.819622,,7.53844
1.74057,,3.01505
0.0373725,,1.85638
2.42738,,3.99199
0.72512,,5.42837
3.6042,,-3.5197
-0.00372541,,1.62156
-0.620793,,0.5098
0.868119,,7.97477
-0.63439,,1.01504
0.651195,,3.45657
2.72814,,-0.311941
0.100774,,5.61608
-1.05082,,6.23236
2.08774,,0.143536
1.19697,,4.25347
1.45176,,9.08888
2.36744,,4.28611
1.23303,,14.0747
1.14656,,7.32123
1.72636,,5.50256
1.45553,,1.16045
0.22371,,2.51037
1.6788,,1.86658
0.699587,,1.51186
0.761034,,2.03585
1.00625,,3.62569
1.21313,,5.02267
0.71489,,0.511575
1.30136,,7.01013
0.31014,,3.76236
0.914405,,1.84811
0.0969391,,4.27948
1.3709,,-1.0264
0.782971,,8.1429
0.906903,,-1.38319
0.0571022,,6.81383
1.44191,,7.23314
1.25042,,7.89788
1.27941,,2.38947
0.608718,,8.34588
1.23988,,2.99661
1.93324,,6.70504
1.37548,,5.53187
1.51558,,5.96891
2.86693,,6.231
4.60091,,0.0540223
2.34118,,2.11447
-1.14278,,0.686943
1.56028,,4.78211
0.339339,,1.9222
-0.24876,,4.29787
0.689965,,2.60098
2.1587,,4.60537
2.13631,,-1.40595
1.65772,,1.79344
1.20305,,4.81561
2.5731,,5.59614
-0.308999,,1.65208
0.0383561,,-1.20701
0.943787,,2.81078
1.20325,,4.56787
1.12921,,8.72602
-0.25884,,3.04174
1.02881,,0.913955
-0.110618,,5.81762
1.47169,,3.28774
0.76511,,4.27199
1.09128,,8.13169
1.38318,,2.03481
0.761371,,1.85966
0.455771,,3.0216
0.173913,,3.42167
2.06904,,-2.90186
-0.037613,,6.12762
1.26027,,6.35354
1.05213,,7.64511
0.294996,,1.63395
0.411897,,1.70733
-0.137037,,7.72638
2.30646,,1.38004
1.54664,,2.02947
1.79764,,1.41092
1.09718,,6.25085
1.13356,,1.82351
1.63552,,3.27608
2.66961,,11.6508
1.71271,,7.86339
0.472632,,3.28115
-0.533548,,1.18395
1.75844,,2.8154
1.57077,,6.36283
1.61377,,2.33834
3.482,,5.5326
1.70083,,-5.42892
-0.303983,,2.79991
0.689898,,2.28841
1.80904,,1.71379
1.01605,,4.01478
0.740165,,3.92603
2.13916,,-1.01208
0.940233,,1.56689
1.68858,,6.3596
1.7715,,1.6574
2.00375,,6.53454
1.14457,,9.73989
-0.267402,,3.37564
0.854453,,-1.09073
-0.0504744,,6.75651
0.0864278,,-1.3539
0.795026,,6.34422
1.45023,,6.11425
1.58495,,4.98369
2.84789,,3.75225
-0.159764,,2.92068
1.76848,,12.9656
1.06109,,1.25392
-0.100878,,6.4765
1.40224,,0.130786
1.66328,,2.33061
0.378522,,-3.10349
1.79752,,0.908317
2.03828,,0.958213
0.898425,,3.76562
0.61803,,4.5948
0.122143,,3.32653
2.09392,,7.36513
0.592604,,7.69741
-1.57329,,0.779508
0.490633,,1.98901
2.38304,,3.87029
2.13127,,6.14107
-0.65027,,8.24922
2.05992,,3.77476
0.357195,,11.675
1.41414,,3.68995
2.28874,,-0.0204277
0.832576,,2.97148
2.18311,,7.86147
0.781054,,5.70281
1.98749,,6.82209
1.61309,,1.39856
2.85903,,4.45762
1.23907,,3.82917
0.0552377,,2.06744
0.284157,,7.16539
0.279052,,2.38238
0.443092,,2.67043
1.08007,,2.69321
1.90693,,5.15589
0.62584,,5.9731
1.96463,,1.71092
0.79627,,8.71893
-0.594412,,3.96213
-0.529639,,11.461
0.580104,,6.18137
0.300739,,-0.353316
-0.0504446,,8.13301
0.961515,,0.945269
2.07971,,1.2172
1.05465,,1.27273
1.03399,,2.28911
0.365662,,-1.67723
0.335738,,3.60722
0.557527,,5.37639
0.096921,,4.20828
2.11669,,4.4207
0.620526,,4.87435
0.896864,,-0.494508
-1.45876,,7.88164
1.89506,,6.07423
1.2282,,-0.679882
1.73833,,-0.984907
1.35704,,4.65492
0.305651,,8.75801
1.10588,,4.41397
0.53378,,3.41814
0.448079,,4.61851
3.31323,,1.10378
1.78911,,1.50599
0.888292,,3.08038
-0.409802,,3.89566
2.33777,,-3.71422
1.26927,,8.33551
1.58088,,0.746911
2.02236,,3.70778
3.43877,,2.43705
1.8145,,5.95674
0.814332,,7.27121
0.28842,,6.80042
-1.06363,,3.00431
0.997414,,-1.77003
0.806755,,4.53647
1.15349,,4.81106
2.65912,,9.74998
0.388229,,1.08529
1.3868,,5.81788
1.56087,,4.24046
0.3334,,5.9147
0.0391878,,4.88052
1.73789,,4.17376
-0.533812,,5.38843
1.60884,,3.56232
0.17168,,4.57712
-0.626537,,-1.60067
-0.34525,,2.33074
-0.900139,,2.57588
2.54656,,7.93402
0.816047,,-0.608106
1.00763,,9.69522
1.01107,,-0.194414
0.0320749,,7.09092
-0.167818,,4.59491
2.40607,,4.09207
-0.670332,,4.26008
1.72278,,3.48573
1.91678,,3.75254
1.06212,,6.14089
-0.252381,,1.41393
1.18351,,1.93149
1.3232,,6.92785
0.375,,-0.164997
3.24082,,0.443136
1.52523,,9.40819
2.12964,,1.67197
0.674032,,3.41656
1.9218,,7.16161
0.102946,,9.11455
0.600043,,0.659789
1.33793,,1.75144
1.27926,,3.85814
0.578292,,5.91197
2.69711,,7.564
-0.531263,,7.31248
2.41551,,4.78483
-0.396507,,5.93362
-0.212365,,7.66631
0.72003,,1.35979
1.38508,,7.21808
-0.064839,,5.36472
-0.154935,,6.62031
1.78097,,2.6579
-0.38564,,3.05062
1.72122,,3.11439
1.2195,,4.46055
0.834543,,2.12288
-0.538076,,1.38357
1.08807,,6.63417
0.288122,,2.40771
1.78795,,6.76355
0.648368,,5.13502
-0.698512,,2.52681
0.450865,,1.98803
0.735888,,4.6883
1.24965,,3.22277
-0.871189,,-2.10609
-0.0408449,,1.72242
0.255734,,2.52364
1.04328,,1.75627
0.630636,,-1.45355
0.221038,,1.99894
1.32724,,7.21559
1.4059,,5.51595
0.948374,,4.61918
-0.275241,,6.3565
-0.915467,,4.68123
-1.00674,,4.69765
2.08243,,5.20281
0.393667,,5.37852
0.3847,,-0.231831
-0.923392,,6.50309
0.642424,,4.12555
1.03153,,3.13608
0.205425,,0.545241
0.744164,,2.35077
0.939894,,8.5512
1.11944,,5.11321
1.1407,,1.39865
0.459866,,2.63764
1.21431,,3.14842
0.59633,,5.34257
2.52485,,4.43303
0.377642,,0.968884
0.561122,,-0.154488
0.950222,,1.04962
-1.00898,,-0.00911283
0.602638,,6.86639
2.89634,,1.64682
1.46632,,3.67853
0.390399,,-0.402403
1.18126,,10.0983
0.356431,,5.14564
2.45832,,4.20532
1.41355,,1.15041
0.330405,,12.3532
0.198044,,4.17193
1.75239,,5.7396
-1.02103,,0.392472
0.978479,,5.38424
0.0386049,,9.65597
-0.1606,,-0.383926
0.317232,,4.01984
1.64246,,3.17618
1.87146,,6.66414
0.0929595,,6.60966
1.12143,,3.97105
0.339297,,1.887
-0.415139,,4.81743
1.99576,,11.7484
2.16798,,7.46817
1.7245,,2.33871
1.98375,,3.76102
1.10973,,-0.778578
-0.218493,,8.16916
1.41231,,7.74751
2.30437,,8.48414
-0.0572921,,1.44242
0.383912,,3.27689
1.39395,,5.70545
1.24832,,-2.35553
0.924315,,8.98696
1.46891,,1.29432
1.58193,,2.94111
0.361461,,9.38933
2.16531,,-1.06756
-0.184111,,2.30868
-1.21719,,0.442652
0.449565,,4.8408
0.584226,,7.89557
1.47751,,6.67861
-0.580008,,6.56496
0.295565,,6.44231
1.41098,,3.2115
0.196976,,5.90936
1.20893,,-1.60162
2.58503,,-0.0157614
2.44108,,7.71505
2.01332,,3.35717
0.27236,,5.27397
0.662621,,1.70048
2.39525,,3.02947
2.0264,,7.41585
1.98113,,5.59156
2.06394,,5.58362
2.53079,,3.21957
0.698136,,1.8231
1.2778,,0.364734
1.32003,,7.12872
2.86941,,6.2029
-0.422603,,5.6603
0.925896,,2.18762
0.347223,,6.24802
2.01717,,3.45866
1.48314,,0.0845642
-0.738169,,6.64672
0.401681,,1.9035
1.21328,,3.97594
-0.566436,,-0.444159
2.5039,,1.74664
0.0465959,,5.68353
0.702468,,4.2995
1.17579,,5.93305
1.84747,,7.34913
1.14698,,2.3794
1.39568,,-0.390075
1.89313,,8.78145
-0.0949639,,2.03226
-0.177986,,2.77635
1.38551,,3.47798
0.267409,,0.556305
0.30025,,5.33947
0.616074,,1.20712
-0.594414,,3.79608
-1.04186,,5.21126
0.0941648,,-4.32905
-0.631972,,-0.368838
-0.425038,,2.53391
0.80537,,6.60099
1.90307,,0.464653
0.295905,,3.80433
1.12873,,-3.87423
2.50848,,7.18683
0.501534,,2.9948
3.20756,,4.81495
1.57443,,4.60408
0.312465,,4.3014
1.88363,,6.62226
0.288958,,4.9245
3.45984,,-0.393244
-0.355295,,4.35376
0.336648,,2.82418
1.0183,,3.83803
-0.237092,,7.09192
1.6472,,4.1655
1.37688,,1.21273
1.09698,,6.87223
2.9432,,4.67753
0.746543,,7.39846
2.3527,,0.88558
0.665104,,3.77533
0.522322,,3.96591
1.03083,,0.856668
0.457829,,3.45813
1.77726,,5.03277
0.915824,,5.62472
-0.0197231,,3.34441
-1.60206,,5.20466
0.433212,,0.0878608
-0.922477,,5.71356
2.62959,,8.39568
0.261857,,-2.44949
0.671594,,2.90358
1.7614,,-0.0556808
1.06179,,1.28758
3.34371,,2.64218
1.47132,,5.29565
0.2723,,2.78087
0.696072,,2.65228
0.499958,,7.02619
-0.398462,,1.12253
1.9963,,-2.04717
1.18482,,4.47488
1.47415,,2.70052
-0.809749,,5.4923
1.29117,,-0.34094
-0.502849,,6.32798
1.16467,,3.61769
-0.280943,,5.84178
-0.261657,,9.8026
1.1446,,6.09199
1.25785,,8.06929
1.26398,,2.05895
0.388023,,1.17645
0.111648,,7.03303
0.897677,,6.69414
2.44336,,3.63084
0.59762,,6.21915
0.552107,,5.53413
1.74451,,1.65904
1.47041,,7.39266
1.73209,,6.26801
0.417231,,7.51113
0.418018,,5.08872
2.03785,,3.43779
1.88077,,7.14166
-0.409137,,3.36134
1.93035,,1.91898
1.27472,,6.48084
0.0423246,,2.25674
-0.310613,,4.51906
0.488224,,5.64946
0.22846,,5.9862
2.00892,,-1.6867
2.26135,,2.9779
-0.159777,,0.37222
0.040369,,2.1498
2.84139,,4.29344
1.39157,,6.32099
0.735277,,-0.221836
1.73471,,1.75581
0.598279,,7.35544
0.401063,,4.41616
1.76532,,5.435
0.452029,,2.33663
1.96355,,1.58214
2.54937,,3.18838
2.10916,,7.61091
-1.1576,,8.27001
0.653488,,-2.15609
-0.382037,,1.78969
2.08849,,4.81664
2.40177,,8.82905
-0.405203,,3.73589
0.673808,,0.00605106
-0.186429,,8.20117
1.266,,4.22152
1.17417,,12.2241
1.48174,,7.16402
1.77979,,3.52024
-1.30013,,4.39682
2.12347,,-0.880703
-0.18972,,4.96783
1.42399,,-4.16292
0.400619,,3.13221
1.6446,,6.12798
2.078,,5.1285
-0.401273,,7.17369
-0.696988,,2.5788
0.659067,,-0.235979
1.07909,,7.54652
1.53232,,3.64841
-0.598689,,6.82736
1.10331,,10.8407
1.31071,,3.73246
0.536343,,1.72481
1.45651,,6.07966
1.8885,,2.96628
2.24723,,4.38213
1.78863,,1.97454
0.385324,,3.39629
2.01724,,6.99062
1.21736,,5.78822
1.01578,,6.42899
2.12618,,2.261
0.86216,,3.80976
-0.257678,,6.30669
2.27021,,1.30977
2.02802,,4.03189
0.524798,,2.88596
1.38833,,8.76401
1.47189,,-1.61992
0.21911,,5.26785
0.857356,,7.63529
-0.490248,,5.48881
0.754853,,2.26857
-2.07151,,3.7503
3.22591,,5.24217
0.149742,,2.28596
0.600864,,3.77948
1.35979,,6.73325
-0.929181,,5.35397
2.20345,,6.63243
2.63346,,5.14483
0.815676,,0.533501
0.455497,,7.23203
0.566768,,-1.90472
0.710373,,12.3689
0.615666,,1.94667
1.83896,,6.63849
-1.17026,,3.36
-0.557966,,-0.530349
-0.131181,,0.605944
-0.834084,,3.68202
0.491897,,2.6224
1.47533,,5.11386
0.240939,,5.98676
2.04268,,3.48391
0.660201,,6.82056
0.179214,,3.46458
-0.463743,,1.20068
2.32388,,5.91082
1.96735,,2.84153
0.565091,,2.98738
0.339254,,-2.7949
1.43509,,-0.535247
0.584284,,3.56854
-0.627485,,5.27424
0.326065,,5.95653
0.560683,,2.06644
1.96165,,2.1525
2.83347,,-3.09907
1.14642,,4.69814
0.830588,,6.60118
1.46931,,1.36076
1.32425,,7.03873
0.929655,,4.34249
1.50465,,5.87808
-0.0141551,,3.97378
0.428062,,0.16462
2.30027,,5.82592
0.92273,,1.61891
3.5965,,0.538574
1.35949,,-1.76684
-0.88116,,5.02649
2.46876,,9.04939
0.792652,,3.92355
2.79863,,10.0506
2.11395,,0.385875
0.551241,,6.94818
0.84934,,-1.18432
0.488201,,2.21511
1.21858,,-0.302883
0.406519,,6.23366
0.683441,,2.82105
0.432565,,4.67882
2.0768,,2.67272
-0.301244,,4.48654
0.73099,,3.88075
1.49427,,7.205
0.802476,,3.1568
0.0887098,,7.82718
0.88843,,5.11354
1.58183,,1.6176
2.42583,,2.44926
0.574812,,2.48949
1.41669,,6.9159
1.1517,,-0.216657
0.649292,,2.93341
3.71072,,4.16837
-0.248751,,6.79933
-0.0442004,,9.47115
0.116138,,1.87731
1.20523,,1.00777
0.0796686,,2.4558
-0.782467,,1.91559
1.91163,,-2.64186
0.644693,,2.23365
1.23594,,8.60205
1.55653,,3.55487
0.81664,,2.85297
0.459543,,5.8862
2.16838,,4.04283
0.43997,,8.84422
0.84102,,4.35332
2.44307,,4.12041
1.05616,,3.52271
1.48107,,5.78432
0.564248,,5.89218
0.905531,,1.96241
1.58981,,6.60014
3.3005,,-1.13727
1.26545,,3.11063
2.47652,,0.110925
1.05708,,2.56154
0.765688,,2.99041
-0.470735,,5.52646
-0.274843,,12.9556
2.53877,,2.19228
2.12666,,3.48231
0.11418,,6.02097
0.934596,,6.94557
2.48089,,7.80397
0.280779,,6.94976
1.74497,,5.55941
0.429862,,3.84537
-0.222029,,5.17547
1.05454,,-0.741085
2.21025,,2.86688
-1.18175,,1.89404
0.593336,,4.91387
-1.27664,,-2.23415
0.0320446,,5.18177
0.410209,,6.67057
1.36882,,6.70593
-0.0958865,,0.53422
1.10602,,7.84788
1.76707,,-0.0736256
1.48683,,8.30824
0.0102736,,2.54134
-0.379975,,2.61282
0.921358,,2.66925
2.44021,,1.45121
1.66112,,3.95016
0.337859,,3.78685
1.19179,,4.98771
0.519778,,4.39503
3.12634,,3.48736
0.487518,,-0.783685
1.08703,,4.46674
-0.610739,,3.01967
0.991086,,6.32801
0.776778,,0.891696
1.19957,,4.97714
1.67071,,5.15846
0.638105,,3.32
0.628432,,3.3482
0.938539,,-4.10378
0.961139,,6.51596
1.54784,,5.31998
1.76139,,0.141228
2.44024,,-1.05135
0.890447,,3.14412
-0.179882,,6.00456
0.872842,,7.32842
2.33591,,-0.418219
2.35977,,7.88119
0.248152,,10.0056
-0.10186,,7.7359
0.827331,,12.0893
0.722471,,-3.07509
1.8779,,3.07836
2.151,,0.25465
-0.559101,,-0.546731
1.37724,,5.9934
0.660589,,8.45043
1.38111,,-1.42147
2.05267,,8.11659
3.08708,,-0.937812
0.347734,,6.47046
2.1229,,6.90373
0.0838652,,6.3749
-0.247975,,3.91622
0.79751,,5.0161
1.73993,,1.831
1.55795,,1.27336
0.0591015,,6.98106
-0.739014,,6.20572
0.981557,,3.41911
1.39582,,-1.73651
1.4653,,-0.730175
0.995257,,7.62961
-1.09352,,-0.436977
1.08364,,3.45258
0.953558,,5.72875
0.949118,,0.777164
0.741007,,1.77092
0.71535,,2.24617
0.238592,,8.45652
1.45241,,2.75222
1.68326,,1.62
1.43404,,2.43753
0.643608,,5.67951
0.227953,,2.74124
1.46017,,2.19801
2.13061,,-1.73054
1.38736,,2.51578
0.730594,,6.10791
1.19032,,5.36851
1.47798,,0.657406
0.798198,,0.300824
0.223026,,1.47597
1.45668,,-1.96067
2.69807,,2.6822
0.903147,,0.885582
1.3963,,0.863462
1.71377,,5.52492
1.05297,,3.39238
0.536751,,2.96553
1.87169,,7.82027
1.52702,,0.746739
-1.04017,,2.52855
-0.288228,,3.9289
0.746844,,2.63078
1.17124,,10.5038
2.17416,,5.33857
0.172361,,2.36115
1.79659,,3.66681
0.698679,,9.75419
-1.13896,,3.5243
0.516351,,3.76899
1.0899,,10.6232
-0.552324,,3.48982
1.71839,,3.05641
1.68832,,9.7498
-1.52873,,-0.0426331
0.565311,,4.99493
1.39012,,9.45806
0.593895,,3.63082
1.08358,,6.77669
1.17466,,3.50092
-0.209393,,3.27914
-0.276775,,2.56398
2.22824,,5.67228
1.49818,,1.96826
-0.221157,,3.18199
-0.47879,,5.62952
2.46742,,-0.645741
1.3856,,6.38017
1.09472,,3.88426
0.088135,,3.60279
0.430316,,10.3306
0.289681,,5.35977
-0.362771,,4.99141
1.04169,,12.0272
1.11417,,7.14253
1.86151,,1.49822
1.31917,,2.60225
0.233941,,5.11685
1.15014,,4.43682
-0.381414,,3.49662
1.25457,,2.28602
2.14032,,2.37176
-0.002895,,6.29989
1.23112,,3.07363
-0.00330174,,4.72137
3.10875,,1.86826
0.0948918,,1.12568
0.896977,,6.69636
-0.0756751,,5.63751
2.11895,,1.70194
0.312351,,4.35331
-0.777213,,-0.574149
-0.116165,,2.16988
1.84826,,4.3676
2.0984,,5.71125
-1.48361,,4.47724
1.775,,1.12468
0.689438,,2.5666
0.0674698,,2.94507
0.0263678,,9.29192
0.573846,,-0.11584
1.18472,,8.1728
1.93653,,6.1681
0.847922,,3.72516
0.696775,,-1.62739
1.99979,,1.02657
0.956566,,3.49108
-0.313525,,6.13355
0.356014,,-3.90461
1.71268,,9.51881
0.623722,,0.0708292
1.11301,,4.53514
-0.950819,,4.79288
2.04557,,-1.49628
0.928681,,9.32049
2.74473,,2.55795
2.55536,,0.579577
0.772895,,6.69452
2.38643,,6.09384
1.63726,,0.860319
0.38941,,7.95911
0.877254,,5.54104
0.419259,,1.52925
1.27498,,2.35908
1.39086,,4.15253
-0.209435,,7.61776
0.849951,,3.64403
0.590562,,4.31652
2.08311,,7.34193
0.580876,,4.93075
1.66433,,6.21548
1.83002,,6.87971
1.38243,,5.79289
-1.15857,,-1.34731
1.26955,,6.68393
-0.49141,,4.01246
2.80988,,4.00139
2.49352,,1.37269
1.44913,,2.86429
0.368088,,-0.216116
-1.04831,,10.8695
1.58418,,4.19401
3.24556,,5.32118
0.17509,,8.33132
0.127572,,6.9048
-0.850114,,6.27728
1.24513,,4.2483
0.976734,,4.49413
-0.827653,,2.75113
1.40676,,2.05612
0.196492,,6.55865
1.08339,,5.32059
1.5205,,1.37235
-1.20835,,4.96788
0.749939,,5.66166
1.90164,,4.07718
1.17419,,2.37632
2.64993,,3.99887
1.66904,,6.05826
1.19658,,3.03558
1.21913,,-0.163498
0.991943,,3.63427
1.30588,,3.01896
1.33319,,2.96203
1.13199,,3.38023
3.76356,,2.89017
0.178327,,8.1927
0.600957,,6.03965
1.6672,,4.73402
0.323596,,2.95154
0.902802,,4.39879
0.890847,,1.59243
0.406994,,2.39094
2.53963,,1.58228
1.64243,,5.38109
0.753303,,3.38871
3.47007,,0.0942583
-0.519568,,5.85497
3.63378,,3.59682
1.74411,,-0.506603
1.44694,,8.12313
1.83416,,-0.993214
0.338827,,1.35196
-0.162576,,0.0144558
1.59806,,7.19987
-0.344039,,4.56282
0.787967,,4.37342
2.16667,,4.84538
0.627817,,4.47925
0.0420403,,2.74326
1.43991,,6.22712
1.95612,,8.20148
2.43484,,0.661821
1.05068,,1.96116
0.404382,,7.15852
1.75513,,6.18366
1.91371,,5.52997
1.36862,,1.67223
-1.01861,,4.61394
-0.444914,,3.75547
0.877223,,8.16629
2.8289,,6.31866
-0.818394,,1.21777
0.763957,,7.56298
0.282886,,4.43621
1.2483,,8.2014
2.02201,,5.80437
0.856477,,1.20108
0.906026,,7.11524
1.24291,,7.42367
0.114854,,4.99651
0.354094,,1.68844
0.10654,,1.89337
0.292578,,8.57622
0.728161,,1.92102
1.73059,,1.4262
-0.310917,,5.27116
0.980238,,3.54953
3.05158,,5.03763
1.82949,,4.68372
0.2169,,7.99958
1.3935,,5.68169
1.08094,,5.07822
2.68849,,5.8086
0.475016,,12.5581
0.81455,,4.10963
-0.279334,,7.76192
0.914014,,8.30482
1.13243,,7.61992
1.10448,,4.28894
1.25776,,1.78442
-0.68044,,5.6689
1.77753,,4.40404
0.589877,,-0.0699582
1.07376,,4.29744
1.50274,,-0.928317
0.526884,,2.95308
0.953442,,-4.57462
0.459995,,8.27731
-0.971861,,3.90953
0.999212,,6.79321
1.19836,,-2.69208
0.438246,,5.73951
1.59814,,3.10439
2.97505,,2.80093
1.43349,,0.0368102
1.6767,,3.4779
0.509497,,4.35174
2.08169,,6.64832
0.6036,,3.35092
1.45621,,3.3266
0.970188,,5.93003
2.69049,,10.7132
2.28485,,2.80947
0.532588,,1.96246
0.379377,,3.47395
2.06207,,5.2377
0.134261,,0.0204785
0.459521,,3.25791
0.0553858,,1.59522
-0.737775,,-0.77253
0.424609,,3.43926
-0.107025,,4.43328
1.73909,,5.66
1.44423,,4.62094
-0.168592,,5.06114
1.4495,,3.67968
0.763062,,2.34335
-0.0340765,,5.0697
1.12414,,3.27899
0.796104,,2.24218
1.02515,,4.68821
2.83564,,3.53687
2.99256,,7.60761
0.852499,,9.04238
1.33525,,1.20628
-0.779853,,5.93161
1.38195,,2.79199
0.75368,,3.41472
0.763379,,2.90468
0.682807,,2.96155
3.48629,,6.86565
0.589784,,4.23201
1.82943,,2.57565
1.60155,,2.55429
0.503644,,-2.83678
0.353463,,-0.566054
1.18185,,4.10642
0.832079,,-1.25131
2.17935,,5.22568
-0.416986,,1.16524
1.21943,,-1.17694
2.31949,,8.16574
0.849195,,3.99295
1.22484,,4.69675
-0.261429,,4.07314
1.3814,,4.30305
0.624204,,6.85686
1.71968,,4.27784
0.391196,,6.48286
0.843814,,1.01787
0.369947,,1.63647
2.04676,,1.85498
1.18038,,3.61315
-1.44846,,2.76055
1.20533,,6.40693
1.7877,,4.65922
0.775093,,4.55682
1.28423,,-2.10597
0.734636,,-0.740431
2.3494,,-2.23757
-0.311765,,2.4558
1.51659,,-0.232759
1.84214,,2.90702
1.16603,,7.5199
0.237591,,2.5343
-1.32794,,4.52465
2.02555,,-2.90654
1.63436,,4.31667
1.72395,,7.58058
0.892812,,4.03941
-0.287786,,5.77542
3.93194,,3.87981
2.06125,,6.47677
0.48052,,5.04572
1.27899,,2.03138
-0.320054,,-0.708884
1.18124,,4.5069
-0.76794,,4.04548
0.286751,,3.96244
0.862261,,3.15545
0.909471,,4.76589
1.86185,,5.43116
-0.293292,,2.47618
2.73668,,10.5255
1.01681,,2.33844
0.989978,,2.33383
0.113118,,1.3237
1.27297,,2.82649
1.94837,,7.27702
0.10844,,2.96201
1.67884,,2.45092
2.06488,,6.10712
0.905936,,5.60612
-1.13354,,5.12942
0.817896,,1.30199
-0.261924,,3.1235
2.05838,,4.76419
2.09366,,-4.70434
0.788933,,1.94185
0.341806,,4.95864
0.836024,,3.58898
0.4522,,6.57154
1.89238,,7.65587
0.0195309,,2.74984
0.780803,,4.52509
0.874905,,1.28124
2.24983,,3.1496
-0.838164,,6.10615
1.73419,,5.18566
-0.418145,,0.829139
1.57642,,-0.541643
0.271798,,5.84583
1.64672,,5.03728
1.22227,,-0.490637
2.63571,,4.11685
1.56348,,1.45517
0.681424,,3.78087
2.46097,,0.700867
0.441052,,0.294734
-0.644665,,0.494471
0.645873,,1.3818
0.773415,,4.0685
1.63123,,1.40692
1.20545,,0.722545
2.17903,,5.40926
0.194157,,5.14655
0.444017,,4.94947
1.56826,,8.589
1.1755,,6.50582
0.257424,,2.78695
1.63793,,8.22012
1.51863,,8.1444
1.41311,,8.67867
2.40004,,0.574416
0.85551,,5.57658
1.69026,,8.68127
2.02134,,2.463
3.05788,,1.60047
2.09842,,5.17454
-0.405936,,-0.203154
-0.47918,,7.38024
0.835957,,2.38516
0.972967,,3.98754
1.38969,,3.44705
3.23493,,8.07405
-0.686301,,5.61801
0.0895465,,5.36997
1.13421,,4.47188
-0.564503,,1.64804
